airline_id,flight_number,booking_cd,passenger_name,seat_number,booking_class,ticket_fare,flight_extras,loyalty_points,flight_status,departure_gate,departure_terminal,baggage_claim_area,flight_duration_hours,number_of_layovers,layover_locations_code,aircraft_model,pilot_name,cabin_crew_names,inflight_entertainment,meal_preference,wifi_available,has_window_seat,has_aisle_seat,is_emergency_exit_row,total_stops,departure_datetime,arrival_datetime,departure_year,departure_month,departure_day,departure_hour,departure_minute,flight_day_of_week,arrival_year,arrival_month,arrival_day,arrival_hour,arrival_minute,flight_duration_minutes,is_long_haul,is_reward_member
10,5349,BLVT,EVVUR,IIU,Economy,198.06,Extra baggage,0,Cancelled,TX,C,QZE,3.54,1,HTZ,XFP,OFKZ,DTAS,False,Vegan,True,True,False,True,2,2023-03-01 22:14:38,2023-01-30 18:36:47,2023,3,1,22,14,Wednesday,2023,1,30,18,36,212.4,False,True
19,5965,BKDL,KZCVI,WVM,Economy,851.77,Meal,0,Cancelled,NT,C,GPE,5.37,2,UKF,TFE,YJDN,UNJV,True,Vegan,True,False,False,True,2,2023-04-15 04:00:14,2023-11-09 19:37:29,2023,4,15,4,0,Saturday,2023,11,9,19,37,322.2,False,True
1,9125,BLWH,ZHXHM,TWC,Economy,242.38,Meal,0,Cancelled,ZL,A,NSJ,11.36,2,LPP,BXY,LYQU,VJIU,False,No meal,True,False,False,True,0,2023-07-14 17:57:04,2023-08-26 08:45:07,2023,7,14,17,57,Friday,2023,8,26,8,45,681.5999999999999,True,False
7,4459,BTNG,KFMKN,QRG,First,694.01,No Extras,0,Cancelled,OW,A,OES,1.56,0,JNE,TUQ,KSUI,EQYC,False,No meal,False,False,False,False,1,2023-10-22 05:09:24,2023-05-06 17:26:24,2023,10,22,5,9,Sunday,2023,5,6,17,26,93.60000000000001,False,True
4,1989,BCYS,NSEOM,JTW,Business,282.65,Extra baggage,464,Pending,LP,A,WBP,2.43,0,EBH,MNA,ZIZS,ONUB,True,Vegan,True,False,False,True,2,2023-06-10 01:28:36,2023-10-22 14:47:03,2023,6,10,1,28,Saturday,2023,10,22,14,47,145.8,False,False
1,1937,BNSJ,XPSQP,HGE,First,713.53,No Extras,300,Pending,NB,D,THS,6.7,0,IDZ,TYA,MJJF,QDUV,False,Vegetarian,True,False,True,True,2,2023-06-17 12:14:16,2023-08-28 02:08:59,2023,6,17,12,14,Saturday,2023,8,28,2,8,402.0,True,False
15,7654,BLRS,NQGFE,AVG,First,93.78,Extra baggage,3432,Pending,KX,C,MCK,9.15,2,AJH,OQA,KVCS,ZETA,True,Vegan,True,False,True,True,0,2023-11-22 21:44:55,2023-10-14 18:31:24,2023,11,22,21,44,Wednesday,2023,10,14,18,31,549.0,True,True
8,7989,BXRM,XXAPW,DSF,Economy,216.49,No Extras,0,Pending,FS,C,GBN,4.16,1,HKH,OKD,ULTH,KTSO,False,Non-vegetarian,True,True,False,True,0,2023-11-16 16:57:08,2023-10-03 06:50:16,2023,11,16,16,57,Thursday,2023,10,3,6,50,249.60000000000002,False,False
12,9631,BQUX,NBDAB,ZSZ,First,733.53,No Extras,0,Pending,PS,C,PXK,9.78,2,UVF,NOO,WGEL,KEUM,True,No meal,False,False,False,True,0,2023-11-16 07:49:50,2023-10-31 23:47:56,2023,11,16,7,49,Thursday,2023,10,31,23,47,586.8,True,False
18,8342,BFPR,ZIAWT,HEV,Economy,611.36,Meal,0,Confirmed,ZK,A,UGZ,3.43,1,HEK,WFU,CVUW,HFKK,False,Vegetarian,False,True,True,False,0,2023-05-02 17:02:37,2023-03-29 18:08:03,2023,5,2,17,2,Tuesday,2023,3,29,18,8,205.8,False,False
15,7023,BIMD,WPNWM,SQQ,Business,578.26,Meal,1468,Pending,VS,B,LNT,11.23,2,RSO,HYY,ISAW,BZFH,False,Vegan,True,True,False,True,1,2023-12-17 11:43:59,2023-05-30 04:19:05,2023,12,17,11,43,Sunday,2023,5,30,4,19,673.8000000000001,True,True
17,3358,BMCD,ZSORC,UEQ,Economy,139.04,Meal,4561,Cancelled,VU,D,BZP,7.09,2,DDL,JLW,FKML,ADZB,False,Vegetarian,True,True,False,True,0,2023-05-23 10:12:56,2023-10-17 11:09:36,2023,5,23,10,12,Tuesday,2023,10,17,11,9,425.4,True,True
14,4345,BSXA,OOEMX,FIT,Economy,868.59,No Extras,3509,Confirmed,AR,D,XOE,3.62,1,OYR,DRR,GOYF,PFXY,True,Non-vegetarian,False,True,False,False,0,2023-12-07 20:15:09,2023-04-01 03:13:22,2023,12,7,20,15,Thursday,2023,4,1,3,13,217.20000000000002,False,True
14,7360,BAIW,YTPVT,HGV,Economy,652.71,Meal,318,Confirmed,EL,D,YUZ,7.02,1,EWJ,RWO,HOBW,NOWC,True,Vegan,True,True,False,True,2,2023-01-16 17:28:58,2023-05-21 15:40:13,2023,1,16,17,28,Monday,2023,5,21,15,40,421.2,True,False
18,5816,BYCC,ONIUR,BYZ,Economy,598.99,No Extras,0,Pending,KT,A,DRO,11.24,1,PFU,THY,EZRT,IXZP,False,Vegetarian,False,True,False,False,2,2023-04-21 13:21:50,2023-03-25 21:18:14,2023,4,21,13,21,Friday,2023,3,25,21,18,674.4,True,False
18,4743,BRBK,QEOXK,FLO,Economy,962.28,Meal,1772,Confirmed,BG,C,JRG,10.2,2,XMQ,UIF,VTXE,ZISK,False,Vegan,False,True,True,True,0,2023-03-28 13:23:15,2023-10-21 17:22:06,2023,3,28,13,23,Tuesday,2023,10,21,17,22,612.0,True,True
16,8159,BIBT,VLGYT,ZAZ,Business,573.73,Extra baggage,863,Confirmed,XJ,B,YXS,6.9,2,EZP,REE,FXSU,WBQH,True,Vegan,True,True,True,False,0,2023-02-07 10:00:54,2023-04-10 21:53:59,2023,2,7,10,0,Tuesday,2023,4,10,21,53,414.0,True,False
1,1518,BDIN,UICQX,EFX,First,817.16,Meal,0,Pending,SH,C,WPD,2.82,1,URW,ATV,XPNK,MMRL,True,Vegetarian,True,False,False,True,0,2023-05-02 21:13:29,2023-09-17 06:24:07,2023,5,2,21,13,Tuesday,2023,9,17,6,24,169.2,False,True
11,1268,BSPZ,IKNZJ,OZD,First,253.96,No Extras,0,Pending,SX,B,WIP,11.37,0,NMH,JXD,YRAQ,DAYF,False,Non-vegetarian,True,False,False,True,1,2023-05-26 05:16:52,2023-10-29 10:09:24,2023,5,26,5,16,Friday,2023,10,29,10,9,682.1999999999999,True,False
15,6444,BNOR,DPPLF,LYS,Economy,363.03,Meal,0,Pending,GX,B,SUE,10.64,1,DVG,XPV,QODJ,KSSJ,False,No meal,True,False,True,True,2,2023-03-03 22:54:18,2023-07-31 19:09:43,2023,3,3,22,54,Friday,2023,7,31,19,9,638.4000000000001,True,True
12,6475,BOSI,GWHFG,XRF,Economy,677.29,Extra baggage,0,Pending,AR,C,PFU,1.14,0,FYT,ZOT,PXDV,INCN,False,No meal,True,False,True,False,0,2023-03-17 22:05:30,2023-03-01 02:17:56,2023,3,17,22,5,Friday,2023,3,1,2,17,68.39999999999999,False,False
8,5185,BUUP,IPVMO,PQK,First,648.48,Meal,0,Confirmed,PE,C,ZYW,1.8,0,GOH,GAF,SEFN,NGXZ,True,Non-vegetarian,False,False,True,True,0,2023-02-04 05:02:44,2023-09-20 21:25:46,2023,2,4,5,2,Saturday,2023,9,20,21,25,108.0,False,False
6,6161,BWQJ,RDEHD,DZP,Business,132.08,Meal,4459,Pending,GK,D,ZJW,6.14,0,TDE,NOQ,MGQC,NYGR,False,No meal,True,True,True,True,1,2023-04-20 01:50:05,2023-12-14 03:32:17,2023,4,20,1,50,Thursday,2023,12,14,3,32,368.4,True,False
3,4865,BEIN,QQBXP,IWJ,Economy,101.79,Meal,0,Cancelled,VN,C,ZHE,7.26,1,ECW,PKZ,FPLR,AQUT,True,Vegetarian,True,False,True,False,0,2023-12-13 21:27:34,2023-10-31 01:14:17,2023,12,13,21,27,Wednesday,2023,10,31,1,14,435.59999999999997,True,True
13,9011,BVXJ,SVGKA,ZMD,Economy,252.91,Extra baggage,0,Confirmed,YQ,B,ESB,7.17,2,XEP,AVC,FBMV,OEPJ,True,Vegetarian,False,True,True,True,2,2023-04-03 13:21:49,2023-01-20 15:08:42,2023,4,3,13,21,Monday,2023,1,20,15,8,430.2,True,False
13,3335,BXAX,URGMC,NGC,Business,557.16,No Extras,0,Cancelled,IO,A,ADF,7.77,2,DJT,WBG,NTXN,HHHZ,True,Vegetarian,False,True,True,True,2,2023-11-27 09:45:16,2023-04-11 03:05:51,2023,11,27,9,45,Monday,2023,4,11,3,5,466.2,True,True
2,4674,BVTC,IQBOI,TQN,Economy,784.55,Extra baggage,1656,Confirmed,SC,A,ENL,8.53,2,EYC,QSL,ADWY,YTLU,True,No meal,False,False,True,True,1,2023-05-21 04:29:05,2023-09-13 21:05:58,2023,5,21,4,29,Sunday,2023,9,13,21,5,511.79999999999995,True,False
5,5576,BPEM,GSKXU,OAD,First,419.46,Meal,2549,Cancelled,LA,B,ISP,11.31,1,CGZ,UKZ,JQZB,HEZY,False,Vegetarian,False,False,True,False,2,2023-04-05 06:03:11,2023-02-06 03:01:55,2023,4,5,6,3,Wednesday,2023,2,6,3,1,678.6,True,False
17,1500,BEWY,RZQVD,YAR,Economy,289.21,No Extras,0,Confirmed,NN,B,XDC,5.38,2,ROM,FGZ,NHTZ,RRWC,False,Vegetarian,False,False,False,False,2,2023-09-06 04:28:40,2023-02-05 18:56:15,2023,9,6,4,28,Wednesday,2023,2,5,18,56,322.8,False,False
6,9083,BKQY,BQWTA,UMG,Economy,611.47,No Extras,0,Confirmed,FB,A,ZZN,1.32,0,CNF,LPO,ESEJ,VLZI,False,No meal,False,False,False,False,1,2023-09-10 06:32:33,2023-07-30 07:06:46,2023,9,10,6,32,Sunday,2023,7,30,7,6,79.2,False,False
2,9294,BCVF,MJQWU,RWU,Economy,143.97,Meal,0,Cancelled,XJ,A,VRL,7.22,0,HWR,YHD,KZDV,ZUGK,False,Non-vegetarian,True,False,True,False,2,2023-04-26 04:32:42,2023-04-20 03:48:18,2023,4,26,4,32,Wednesday,2023,4,20,3,48,433.2,True,True
4,6543,BPTB,QKICJ,FSJ,Business,213.01,Meal,0,Pending,OY,A,KEL,7.28,1,TPG,YCW,RWQH,OXFW,False,Vegan,False,True,False,False,2,2023-12-22 11:04:25,2023-12-30 13:54:42,2023,12,22,11,4,Friday,2023,12,30,13,54,436.8,True,False
11,3746,BEST,QPPOM,PMV,First,480.19,No Extras,0,Pending,LS,A,GYS,3.56,0,AUD,FCB,FPPL,NZZN,True,Non-vegetarian,False,False,False,False,1,2023-12-23 23:44:42,2023-06-04 03:48:01,2023,12,23,23,44,Saturday,2023,6,4,3,48,213.6,False,False
8,4276,BVKW,BZFCZ,BJZ,Business,968.35,Meal,0,Cancelled,BO,C,HSH,6.73,2,YCA,PBW,ZJHT,SISB,True,Vegetarian,True,True,False,True,1,2023-03-21 10:30:49,2023-07-29 17:30:11,2023,3,21,10,30,Tuesday,2023,7,29,17,30,403.8,True,False
12,4085,BRCL,XAQXA,EEV,Economy,360.06,Meal,0,Confirmed,TW,D,CZW,10.86,2,WUZ,TMR,TIDU,YJLM,False,No meal,True,True,True,True,0,2023-12-14 19:33:57,2023-05-28 03:37:30,2023,12,14,19,33,Thursday,2023,5,28,3,37,651.5999999999999,True,False
8,6735,BWMU,KDKMV,SRS,Business,858.51,Extra baggage,4560,Confirmed,MY,D,SFK,7.91,0,MCX,XFR,PGMQ,POQQ,False,No meal,True,True,True,False,2,2023-08-07 00:41:25,2023-01-11 13:06:22,2023,8,7,0,41,Monday,2023,1,11,13,6,474.6,True,False
11,8796,BTTI,QTUMQ,DHW,First,977.64,Meal,4381,Cancelled,RT,A,PMZ,9.11,2,FFZ,ETW,WTYE,PNMP,False,No meal,False,True,True,True,1,2023-08-24 16:36:29,2023-05-30 19:50:38,2023,8,24,16,36,Thursday,2023,5,30,19,50,546.5999999999999,True,False
8,7613,BIZG,BBVRF,LAG,Economy,831.38,Extra baggage,0,Pending,BV,D,QTI,8.21,2,UEK,FWB,DFON,XOLE,False,Non-vegetarian,False,True,True,True,1,2023-01-07 02:54:21,2023-06-17 05:36:33,2023,1,7,2,54,Saturday,2023,6,17,5,36,492.6,True,False
8,2327,BAAS,YBWKQ,CDZ,Business,469.77,Meal,0,Cancelled,BA,A,SOS,4.62,2,LAF,VHE,BMPK,VYFZ,True,Vegan,True,False,False,False,1,2023-02-11 15:50:42,2023-01-14 20:55:21,2023,2,11,15,50,Saturday,2023,1,14,20,55,277.2,False,False
17,8772,BCGL,ITETO,MKG,First,820.61,No Extras,0,Confirmed,CS,C,LTK,2.97,2,AWL,TBD,IHNN,NFHJ,True,Vegan,True,False,False,False,0,2023-12-22 22:05:48,2023-11-02 22:10:42,2023,12,22,22,5,Friday,2023,11,2,22,10,178.20000000000002,False,True
16,4746,BPMR,ZYQJF,BYU,Economy,92.59,No Extras,1352,Pending,XL,D,OUH,5.23,1,MAH,ORX,HZUY,YHSX,False,Non-vegetarian,False,True,True,False,1,2023-09-22 08:22:11,2023-03-31 04:10:17,2023,9,22,8,22,Friday,2023,3,31,4,10,313.8,False,True
14,6684,BXQX,MUPXB,DII,Economy,870.93,No Extras,0,Pending,AC,D,IFV,8.58,0,PZJ,KOZ,FCFR,ULPK,True,Vegan,True,True,True,True,0,2023-03-25 14:42:47,2023-05-20 20:47:28,2023,3,25,14,42,Saturday,2023,5,20,20,47,514.8,True,False
11,3562,BINE,TEXQG,BYA,Economy,515.07,Meal,0,Pending,LL,C,LCK,5.72,2,EYR,HFQ,SHDJ,IEOV,False,No meal,False,False,True,True,1,2023-04-19 02:42:23,2023-05-06 07:17:37,2023,4,19,2,42,Wednesday,2023,5,6,7,17,343.2,False,True
7,5163,BKTF,XQEFJ,AFM,Business,477.71,Meal,0,Confirmed,LB,D,SGI,6.01,2,AMA,TYV,FPSG,ZZBJ,False,No meal,True,False,True,False,2,2023-10-09 08:10:47,2023-03-16 00:32:04,2023,10,9,8,10,Monday,2023,3,16,0,32,360.59999999999997,True,True
16,4317,BFXH,ENYTN,QPF,Economy,746.02,Meal,4537,Confirmed,TF,A,SHX,8.93,1,PXW,PUO,JZDN,NDQA,True,Vegetarian,False,True,False,True,0,2023-03-04 00:43:52,2023-05-26 00:40:40,2023,3,4,0,43,Saturday,2023,5,26,0,40,535.8,True,False
13,3436,BAIJ,BIRRV,VKI,Business,934.57,No Extras,0,Cancelled,UV,A,NSA,8.17,1,VTU,XWM,ABHU,GKNI,True,Non-vegetarian,False,False,True,False,0,2023-05-17 06:44:47,2023-09-03 17:11:47,2023,5,17,6,44,Wednesday,2023,9,3,17,11,490.2,True,False
15,6769,BQCW,IEZRL,GBA,Economy,291.67,No Extras,0,Cancelled,XP,A,YZB,10.23,1,VGH,ACQ,OPDJ,KFPT,False,Non-vegetarian,True,False,False,False,1,2023-05-22 07:31:48,2023-01-28 10:03:30,2023,5,22,7,31,Monday,2023,1,28,10,3,613.8000000000001,True,False
16,9499,BUVM,FQNJZ,SPB,Economy,452.44,Extra baggage,0,Cancelled,MJ,B,FXY,10.08,0,UYS,YLV,JIYF,NBTQ,False,No meal,False,False,True,True,2,2023-11-05 18:04:17,2023-03-19 18:01:44,2023,11,5,18,4,Sunday,2023,3,19,18,1,604.8,True,False
9,6918,BHTN,SCJNO,HZK,First,668.17,Extra baggage,0,Confirmed,EQ,B,QGP,2.68,2,TNI,IFT,FPFD,BYDR,True,No meal,True,True,True,True,1,2023-03-24 12:14:09,2023-08-01 08:32:17,2023,3,24,12,14,Friday,2023,8,1,8,32,160.8,False,False
3,2089,BTHS,PFNDM,JDS,First,626.14,No Extras,0,Cancelled,DO,C,HNA,5.85,1,ADJ,HXA,KHKQ,FMLK,False,No meal,False,False,True,True,2,2023-08-17 20:09:16,2023-06-10 23:05:27,2023,8,17,20,9,Thursday,2023,6,10,23,5,351.0,False,True
19,5555,BMFD,HWIUK,BQW,First,273.05,Meal,771,Cancelled,LT,C,KWD,4.33,2,KQD,SXL,ZYXL,AYUI,True,No meal,True,False,True,True,1,2023-09-09 10:06:35,2023-12-13 16:15:10,2023,9,9,10,6,Saturday,2023,12,13,16,15,259.8,False,False
5,3394,BFTB,EEYRP,BAV,First,67.0,Meal,0,Pending,HY,C,RHK,11.69,0,UNH,NBF,IBZW,WXKU,False,No meal,False,True,True,True,0,2023-03-31 18:54:44,2023-03-21 19:45:18,2023,3,31,18,54,Friday,2023,3,21,19,45,701.4,True,True
10,7468,BJKK,WZSXI,TMC,Business,204.85,No Extras,3973,Pending,WM,D,WHF,5.25,2,OMM,DKJ,QHUP,VOUO,True,Vegetarian,False,True,True,False,2,2023-12-18 05:08:44,2023-10-18 18:03:38,2023,12,18,5,8,Monday,2023,10,18,18,3,315.0,False,True
17,5004,BCKH,KKNJI,RFN,First,87.65,No Extras,0,Cancelled,EV,A,LGD,7.37,0,DQS,LAX,AIPU,RZPP,False,No meal,False,False,True,False,2,2023-05-27 10:37:50,2023-11-21 02:19:14,2023,5,27,10,37,Saturday,2023,11,21,2,19,442.2,True,True
15,1666,BQZV,EZKIM,DZL,First,107.42,Meal,0,Pending,XR,B,GBK,6.99,1,CHK,UJD,SABB,CRUB,True,Vegan,False,True,False,False,0,2023-07-08 15:19:20,2023-01-20 19:29:43,2023,7,8,15,19,Saturday,2023,1,20,19,29,419.40000000000003,True,False
8,6718,BYAP,SHWDL,FTZ,First,283.43,No Extras,0,Pending,GJ,C,TDS,8.86,0,HYY,PMI,TZUK,LLFY,True,Vegan,False,False,False,False,0,2023-12-15 10:53:10,2023-09-20 22:14:10,2023,12,15,10,53,Friday,2023,9,20,22,14,531.5999999999999,True,True
15,6152,BTGV,YGXHS,IFF,First,737.72,Meal,0,Pending,HB,B,BTR,2.61,1,ZDB,UCU,TVNI,CZGQ,False,No meal,False,False,False,True,0,2023-08-14 01:37:26,2023-07-03 13:36:59,2023,8,14,1,37,Monday,2023,7,3,13,36,156.6,False,True
14,3234,BVYH,WHSYZ,YLD,First,293.94,Meal,0,Pending,BL,D,SLN,11.56,1,ZPD,IEM,GPHE,HJFW,True,Non-vegetarian,True,False,False,True,0,2023-08-24 23:44:00,2023-06-22 11:40:43,2023,8,24,23,44,Thursday,2023,6,22,11,40,693.6,True,True
7,7335,BMER,DJOWH,HLD,First,263.9,No Extras,421,Confirmed,CH,D,ILA,1.85,0,EUY,CPS,KXQH,OKMR,True,No meal,False,False,False,True,0,2023-10-11 20:11:01,2023-05-08 03:45:39,2023,10,11,20,11,Wednesday,2023,5,8,3,45,111.0,False,True
12,2236,BLPC,OPXUG,GIC,Economy,654.85,Meal,0,Pending,KK,A,VMW,8.06,1,BNT,ILL,IDYX,GYLZ,False,No meal,True,False,False,True,1,2023-03-09 02:26:52,2023-08-22 12:06:15,2023,3,9,2,26,Thursday,2023,8,22,12,6,483.6,True,True
17,2623,BLZS,HMMBZ,UAT,Economy,585.04,Meal,0,Confirmed,JY,C,GOY,11.95,1,LVX,XGY,KHXN,ZULF,False,Vegan,False,True,False,False,2,2023-06-26 19:42:23,2023-12-12 03:03:05,2023,6,26,19,42,Monday,2023,12,12,3,3,717.0,True,True
17,2374,BTRH,TOFYR,SPC,First,532.87,No Extras,0,Confirmed,SS,A,TGX,11.41,0,SZU,JYL,NZOA,IQPS,True,Vegan,True,False,False,True,0,2023-02-10 01:19:27,2023-04-21 04:00:19,2023,2,10,1,19,Friday,2023,4,21,4,0,684.6,True,True
10,8275,BXMH,GBZBA,FFR,Economy,663.65,No Extras,0,Confirmed,XR,C,XCV,3.67,0,PKJ,LUQ,RWRF,WHMK,False,Non-vegetarian,True,False,False,False,2,2023-04-24 20:31:38,2023-10-28 21:20:40,2023,4,24,20,31,Monday,2023,10,28,21,20,220.2,False,True
19,7359,BJNO,YVNBJ,VBN,Business,389.19,Meal,3571,Pending,LG,A,LTN,5.79,2,CVP,TXP,KMJU,NJZJ,False,Vegetarian,True,False,False,False,2,2023-10-30 06:07:08,2023-03-06 13:14:00,2023,10,30,6,7,Monday,2023,3,6,13,14,347.4,False,False
14,1176,BUOZ,DDWGT,ZBI,Economy,64.11,Meal,0,Cancelled,GU,B,DEZ,6.63,1,IRL,IDS,OEMQ,MBEE,True,Vegan,False,False,True,True,1,2023-10-28 05:13:23,2023-12-18 12:37:17,2023,10,28,5,13,Saturday,2023,12,18,12,37,397.8,True,False
11,7704,BFNF,ELLYF,XWA,Economy,458.52,Extra baggage,0,Confirmed,VM,B,PAN,3.13,2,WWB,MUP,RKPX,PQWM,True,Vegan,False,False,False,False,2,2023-10-26 03:02:51,2023-09-14 11:07:08,2023,10,26,3,2,Thursday,2023,9,14,11,7,187.79999999999998,False,True
2,3928,BWAJ,RBSPW,SIG,Business,398.45,Extra baggage,0,Pending,VP,D,KEK,9.53,1,FUY,TDN,TKDC,ZAZQ,True,Non-vegetarian,False,True,False,False,2,2023-11-09 22:14:16,2023-07-27 07:10:14,2023,11,9,22,14,Thursday,2023,7,27,7,10,571.8,True,True
18,9817,BSKC,BQTZG,FWY,Business,783.26,No Extras,1369,Cancelled,OS,D,GQV,6.55,2,EEL,OJQ,TAKI,EYUU,False,Non-vegetarian,True,False,False,True,1,2023-10-05 13:29:19,2023-09-08 07:55:52,2023,10,5,13,29,Thursday,2023,9,8,7,55,393.0,True,False
7,8617,BWFI,UGWLW,MIZ,Economy,135.78,No Extras,3731,Cancelled,KM,A,VQK,4.07,0,CQP,ZPR,VUVH,NCHD,True,No meal,True,False,True,True,1,2023-11-11 15:25:04,2023-03-04 21:06:32,2023,11,11,15,25,Saturday,2023,3,4,21,6,244.20000000000002,False,True
12,8614,BYID,KQKHF,YJF,Economy,792.06,No Extras,1021,Confirmed,CT,D,DJV,11.08,2,GBX,ASN,VVBO,ZTTR,True,No meal,True,False,False,True,1,2023-07-18 17:54:41,2023-10-04 12:54:13,2023,7,18,17,54,Tuesday,2023,10,4,12,54,664.8,True,False
2,4715,BCTS,FOZTL,NQD,Business,725.45,No Extras,1121,Confirmed,LF,D,XXX,3.44,2,KRI,DEK,QSMC,HMAC,False,Vegan,False,False,False,False,2,2023-05-07 17:38:06,2023-03-16 11:02:04,2023,5,7,17,38,Sunday,2023,3,16,11,2,206.4,False,False
18,5274,BWKS,IMOOZ,ONX,Economy,367.48,Extra baggage,0,Pending,CF,C,TKT,3.66,0,AOE,YTD,OSFU,WMDM,False,Non-vegetarian,False,False,False,True,1,2023-11-17 18:00:40,2023-09-12 13:29:36,2023,11,17,18,0,Friday,2023,9,12,13,29,219.60000000000002,False,True
6,9586,BQHF,MIKVK,MEA,First,646.11,Extra baggage,0,Cancelled,WV,A,NDE,11.35,1,WSE,VVR,JJZY,OJCI,True,Non-vegetarian,True,True,True,True,2,2023-01-04 22:00:08,2023-06-20 08:08:37,2023,1,4,22,0,Wednesday,2023,6,20,8,8,681.0,True,True
10,5971,BEHH,IQWYU,FAQ,Business,550.3,No Extras,0,Confirmed,OA,A,OWG,4.08,2,OSL,XIO,WMCP,OKBF,True,Vegetarian,False,False,False,False,0,2023-05-11 11:56:31,2023-02-12 02:49:19,2023,5,11,11,56,Thursday,2023,2,12,2,49,244.8,False,True
15,9389,BCSP,FVEZY,NQN,First,252.2,Extra baggage,0,Pending,LA,D,HHF,9.44,0,PIH,LHK,HNFA,AJDC,True,Vegetarian,True,True,False,True,2,2023-04-10 06:39:55,2023-03-08 18:15:42,2023,4,10,6,39,Monday,2023,3,8,18,15,566.4,True,False
5,1968,BJWC,UCFVQ,PGJ,First,908.8,Meal,0,Confirmed,EM,A,PXX,5.69,1,FEI,NYL,IYYO,BZHO,False,Non-vegetarian,False,False,True,True,2,2023-10-02 06:47:28,2023-07-27 09:53:10,2023,10,2,6,47,Monday,2023,7,27,9,53,341.40000000000003,False,True
3,4155,BIHH,KDZLJ,OLW,Economy,230.23,No Extras,0,Confirmed,FX,D,NUZ,8.79,1,BSK,UWK,VELZ,IAZK,False,Non-vegetarian,True,False,True,False,1,2023-06-15 08:38:08,2023-06-04 07:03:29,2023,6,15,8,38,Thursday,2023,6,4,7,3,527.4,True,False
5,5764,BYHT,QFRUS,HPF,First,181.15,No Extras,0,Confirmed,MV,D,WUL,12.0,2,IOC,GJO,NCIS,FOSB,True,Vegetarian,True,True,False,True,2,2023-12-02 00:52:57,2023-12-03 05:45:05,2023,12,2,0,52,Saturday,2023,12,3,5,45,720.0,True,True
8,3504,BGNV,VYOLS,KZF,Business,439.38,No Extras,3990,Confirmed,VJ,D,NVQ,9.22,0,VBV,NBR,ZNNO,NLVP,False,Vegan,False,True,False,False,1,2023-11-17 07:35:47,2023-01-27 22:07:30,2023,11,17,7,35,Friday,2023,1,27,22,7,553.2,True,False
8,8643,BQLE,YERZL,VAR,Business,755.85,Meal,0,Pending,QB,A,NZK,6.4,1,WQR,HIG,KZAU,XVOM,True,Vegan,False,True,False,False,1,2023-06-22 04:21:24,2023-03-12 16:26:41,2023,6,22,4,21,Thursday,2023,3,12,16,26,384.0,True,False
8,7006,BBYO,ZZOJY,CHH,Business,260.3,Meal,0,Pending,QL,C,HES,8.5,2,MWX,IRS,GEFY,FTFK,False,Vegan,True,True,True,False,2,2023-04-21 06:02:15,2023-08-01 15:33:05,2023,4,21,6,2,Friday,2023,8,1,15,33,510.0,True,False
12,8962,BKOM,SIFNA,AED,Economy,873.33,Extra baggage,0,Cancelled,GJ,D,ABQ,6.29,1,YDV,QAE,SPGN,IUER,True,Vegetarian,False,True,True,True,0,2023-03-08 01:25:00,2023-10-19 18:01:38,2023,3,8,1,25,Wednesday,2023,10,19,18,1,377.4,True,False
8,8943,BSLO,AKCUV,APF,Business,598.81,Meal,0,Confirmed,YY,B,TAF,9.55,0,LYV,PUI,KRCT,CRFR,False,Non-vegetarian,False,True,False,False,1,2023-02-21 05:21:08,2023-12-17 23:37:47,2023,2,21,5,21,Tuesday,2023,12,17,23,37,573.0,True,False
11,2269,BLWR,EHVRE,MGL,Economy,230.63,Extra baggage,0,Pending,MN,C,KNK,1.41,0,ERH,OLS,MWOV,MOLE,False,No meal,True,False,False,True,2,2023-04-26 11:51:31,2023-06-08 10:22:59,2023,4,26,11,51,Wednesday,2023,6,8,10,22,84.6,False,True
14,2364,BWDK,LWRUL,QQP,Economy,565.59,Extra baggage,2314,Cancelled,FB,D,KKD,5.44,2,RCH,LFK,NHBD,NNSF,False,Vegan,True,False,True,False,2,2023-09-29 23:06:32,2023-04-28 21:40:10,2023,9,29,23,6,Friday,2023,4,28,21,40,326.40000000000003,False,False
8,7716,BVOY,UHIOC,KVN,Economy,270.96,Meal,0,Pending,GS,C,XQQ,2.02,0,NFM,BUQ,WZGQ,YYTW,True,Non-vegetarian,False,False,False,True,2,2023-01-31 21:59:24,2023-11-17 11:21:42,2023,1,31,21,59,Tuesday,2023,11,17,11,21,121.2,False,False
10,1923,BXYE,ODPYY,SUK,Economy,242.2,Extra baggage,0,Cancelled,LG,A,PVE,4.2,2,PMW,TBA,HBKH,YJZU,True,Vegan,False,False,True,True,2,2023-01-27 01:46:47,2023-05-25 13:13:55,2023,1,27,1,46,Friday,2023,5,25,13,13,252.0,False,True
7,1470,BETY,SRPLL,VSZ,Economy,195.72,Meal,2408,Confirmed,SK,C,OHY,10.29,2,PJM,WVR,JRXK,DGCQ,True,Vegan,True,True,False,False,0,2023-08-27 06:40:54,2023-05-22 01:01:59,2023,8,27,6,40,Sunday,2023,5,22,1,1,617.4,True,True
17,7597,BJXV,WDOSR,SOE,Business,608.93,Meal,0,Pending,EY,B,LEJ,2.48,1,GFD,SWE,GDEK,ONKQ,False,No meal,True,True,False,True,0,2023-02-03 11:09:58,2023-02-13 12:41:43,2023,2,3,11,9,Friday,2023,2,13,12,41,148.8,False,False
